bug.id,revision.id.buggy,revision.id.fixed,report.id,report.url
26,eda66cc8173c8e359d68a07bbc8adbbef5f8e7f6,2ea6e402d4cf86c3f7e9a16e667a40bab61cf11c,899,https://github.com/FasterXML/jackson-databind/issues/899
27,d485ea7da49ed949c81f23513d01d67e170d2a1b,f2f611e701c63c8e98e59f315641bd2bf2921aea,928,https://github.com/FasterXML/jackson-databind/issues/928
28,e258ee60edc692c80907fd6e4bb16e641692b721,b049739cc66a0f79c19dd1cea47e922d95645023,941,https://github.com/FasterXML/jackson-databind/issues/941
29,04cb084c913e82414a7e92803cd037f0169450d6,30b5469753686548ca7a590dd1bc5114181e68a9,942,https://github.com/FasterXML/jackson-databind/pull/942
30,16aa30572b41b7e643e9ee08def2169681f8e2c5,ca6c3fc55eb74e21fe90e18da33723fb99b22f21,965,https://github.com/FasterXML/jackson-databind/issues/965
31,3bd5de685c1f1116b71e6c51d713528834773fdf,fe25f7e14d92f5d4746549e7df22e9af35fdf54b,984,https://github.com/FasterXML/jackson-databind/issues/984
32,fe25f7e14d92f5d4746549e7df22e9af35fdf54b,d5a25f4300a93f4c411a7b8364d34122bc0a1b62,989,https://github.com/FasterXML/jackson-databind/issues/989
33,1ed7f3834dc77cf76d7477e8165dedb8ae2d61c2,660ec8f8c081646413d14adf41d55bbd4362a5a8,1013,https://github.com/FasterXML/jackson-databind/issues/1013
34,5e924b21f6f55a918aed08927f8088ddd35ccfa5,6b471c37efce0a3205dff387efd3473980be648f,1045,https://github.com/FasterXML/jackson-databind/issues/1045
35,121fc1d3432c7bb69d1030d840fc979f1f16c926,cecd409aa97693beb87c4e9ca34ea7f734676216,1051,https://github.com/FasterXML/jackson-databind/issues/1051
36,9d0fae41bdc7fae448acf0b84ba18e24e80ad0b7,c48e992652125eb74aea8ead8cbda5fd0b44976a,803,https://github.com/FasterXML/jackson-databind/issues/803
37,d5e12f74d2224574ef1e220decc514073303ac5c,dbf0c6f4c93d922a2ebb4d744661e7090fef2aac,1083,https://github.com/FasterXML/jackson-databind/issues/1083
38,ae85620b0834bd978f8ab080b07150ee8034f8ad,21a2e4b7d680bf796f07d5d3b6119a3cd3fc356c,1102,https://github.com/FasterXML/jackson-databind/issues/1102
39,e741034db7191de9985a9b3dcd667bbdf262ce3a,308ed4ed89b32d119b5994e457597275c6a0af7d,1108,https://github.com/FasterXML/jackson-databind/issues/1108
40,44f35a9becd891b9401a5879cc7934ec7130846d,21ca92134c900809278c987cd02d0b2335f4fb1f,1095,https://github.com/FasterXML/jackson-databind/issues/1095
41,97bbfa7827044224b86b6767e720dbd52f9d81e7,729c0fecc5ba6ac7749c7ea84d4a33dcb5cfa4e4,1115,https://github.com/FasterXML/jackson-databind/issues/1115
42,89559a204e5aed69a58d45837d65bbe7f6dab95a,2d90441ef0440f3a2f910b210234cb8b709ca727,1123,https://github.com/FasterXML/jackson-databind/issues/1123
43,ad53425b8173476fa7f6d87ef640e8138241cdbf,a290f09c4ba55b7724375099f5cf0cd0a9b48011,1150,https://github.com/FasterXML/jackson-databind/pull/1150
44,a290f09c4ba55b7724375099f5cf0cd0a9b48011,700617aa96fdfb3259a1e8001c1bee24deaec34a,1125,https://github.com/FasterXML/jackson-databind/issues/1125
45,700617aa96fdfb3259a1e8001c1bee24deaec34a,bacb37f41b4b8db75d6f1731e8c9afd56c6247dd,1155,https://github.com/FasterXML/jackson-databind/pull/1155
46,d32563c559da846e386b86bbf664b82eadab7c82,cb6717764c0460f560e1b09478faa4dac692e8f3,1194,https://github.com/FasterXML/jackson-databind/issues/1194
47,9d3de8cfcf9b50b92db20240d42abafc2bad98e1,ebadfd25ed1244b170f7af2414c35673eb055a29,1231,https://github.com/FasterXML/jackson-databind/issues/1231
48,1e5d34926af2160fc8d19cfc435b608ee60d5c3e,fe32b967f6b029a10ec1d40f7e12c8b37ba32ee8,1223,https://github.com/FasterXML/jackson-databind/issues/1223
49,d15b19f2b47fab18d369defdd2851e70284dbbf0,644487bf9b525b26734bfda1780b272b52631c5e,1255,https://github.com/FasterXML/jackson-databind/issues/1255
50,522d8f6ca9aed1d6bfd5b3757dd46835f1ca9527,567d6c09a868175626a0b404dc1a8f128f7746f2,1261,https://github.com/FasterXML/jackson-databind/issues/1261
51,37eacd8b90b7f7e2393f305db9b154312b693afb,36631a98a1199be01b9fbbcc66ac2afa4ad82dfc,1270,https://github.com/FasterXML/jackson-databind/issues/1270
52,2202ca51cf3e61765c9ac96326633deb2ff37318,ab8a20f6447da482bd0430498b482d06867c9c50,999,https://github.com/FasterXML/jackson-databind/issues/999
53,4929735be6bdae0d1853d7d269234a30be18408f,75a0953bcf6275a486243a67e91774c8d5ffb6ca,1215,https://github.com/FasterXML/jackson-databind/issues/1215
54,9c2e89b49aa363292096addfa3f66179f498930d,f7e476edb42236ad06ab7084ecd5e6c5405bf99a,1256,https://github.com/FasterXML/jackson-databind/issues/1256
55,958c824560807ca145ea581d26e501ed0cf669fc,2936ba525b22c3aabbb2fc914d1a191938b2375b,1322,https://github.com/FasterXML/jackson-databind/issues/1322
56,e979bc530a86a32d63389acbedd3323185ad4ef6,07b6d6636670b2a9f14ac265186790db11cfd52d,1344,https://github.com/FasterXML/jackson-databind/issues/1344
57,1d930db6a1407a873af65deecf4290e4c4238e94,bbd8190030022df404a8f7c47c1bc32e990cb0d2,1362,https://github.com/FasterXML/jackson-databind/issues/1362
58,d71de544624bec27e6f4e76548527ae727eb193d,b2ccdee0fdc52cd46577a90cb50dc011d6d681bf,877,https://github.com/FasterXML/jackson-databind/issues/877
59,b3c65e40abc63a4dde7f63eacf8ee96ccd4341c2,e59194aaff0a6e520184138924c69045160ee9d9,1384,https://github.com/FasterXML/jackson-databind/issues/1384
60,9f01551c3f875ec7b19ad260683b794e6594a55a,be114a9a286c4d194cd268ac8153173c52619a8d,1385,https://github.com/FasterXML/jackson-databind/issues/1385
61,be114a9a286c4d194cd268ac8153173c52619a8d,82c346ae999e1e250fb52732419aff9a86b1f455,1395,https://github.com/FasterXML/jackson-databind/issues/1395
62,987a463a185d25086c29ee2efa0c0e24ecf77cb2,4e94c0ed9eca0caccb57feb0ceb252fc91198032,1392,https://github.com/FasterXML/jackson-databind/issues/1392
63,df6ea43bdada52d5265d52c7d6c75e25a14da8ce,ab4f17f355402fdfa43994e8b1809f14ccce030e,1403,https://github.com/FasterXML/jackson-databind/issues/1403
64,8ce13b9da419f61a409f7d57d6a15dcbaea9a71b,ea30c7b4d7c4621f777aed4cb4552a2c1e2270a4,1417,https://github.com/FasterXML/jackson-databind/issues/1417
65,9257bd6b6a0227c400e1d008d5ad03d2244a6155,9a666887d85349b35e0d80885a7c7cb38029467d,1429,https://github.com/FasterXML/jackson-databind/issues/1429
66,31ceee75592e1767bd1072eb670b43dcced5de26,cd5430a91723ff8cd61928524ec21ab4e14b20f6,1441,https://github.com/FasterXML/jackson-databind/issues/1441
67,cd5430a91723ff8cd61928524ec21ab4e14b20f6,d906a34178f27803a08e824e3c2474fc0863edc4,1445,https://github.com/FasterXML/jackson-databind/issues/1445
68,1aeb52554a104f0a2433788be406d53b39654952,d0cfb645350fab16bf61fac140b69ef55f8cba2e,1421,https://github.com/FasterXML/jackson-databind/issues/1421
69,002a9a3e9b98ebebf53e43aed0536d3c50851c84,d44600d3750e5dba9fac68aee7248ed2a80a2225,1476,https://github.com/FasterXML/jackson-databind/issues/1476
70,7fe2d4f1aaab61e41f31f792f8a988157a34b34c,d7155de6c37db3301b92b755bd0a02388f7dd07f,1493,https://github.com/FasterXML/jackson-databind/issues/1493
71,d44600d3750e5dba9fac68aee7248ed2a80a2225,23a733207bc88a06ee486a5896b7b0c4ebbbfef4,1506,https://github.com/FasterXML/jackson-databind/issues/1506
72,d3874ebf3c0585270f1fe33eb7030667bacb63b7,63afa5297a0b8bcbf31b9c91e5d15537e0fdbdd5,1501,https://github.com/FasterXML/jackson-databind/issues/1501
73,2bb770bcd4cbc0c0c3ede86cedd4a602e328e2f6,4d34006e4d8a566c6c64a3a0e04c17e50d63bb82,935,https://github.com/FasterXML/jackson-databind/issues/935
74,ce37efcefbfab0fa91562a492f0f80af018a5313,10d5ab37f06f7925bf959312bfb6211f5bc4a1cb,1533,https://github.com/FasterXML/jackson-databind/issues/1533
75,ef17f26b4ad3a28979cd06b1ddaeda99080135b3,ce114737139538f72d2a7a994db41befc32362fe,1543,https://github.com/FasterXML/jackson-databind/issues/1543
76,934f485d4c62854dd2ef48ed7ebb238f3abec0b7,e08dafef4faa7d71330160dafcbe77536d90e809,1573,https://github.com/FasterXML/jackson-databind/issues/1573
77,28ec8a47d381311818f805ae76bf84da30f516f9,6ce32ffd18facac6abdbbf559c817b47fcb622c1,1599,https://github.com/FasterXML/jackson-databind/issues/1599
78,b64c7736015d28c20857cdb91584308c78edd8e8,60d459cedcf079c6106ae7da2ac562bc32dcabe1,1599,https://github.com/FasterXML/jackson-databind/issues/1599
79,8e98ed66bc262681a38052682ec5b6a42120f7f7,ec859af181fa5b2da62077d00154e3c13c9d8f28,1607,https://github.com/FasterXML/jackson-databind/issues/1607
80,8c20a7670f71958c9af6c8daffab227d2d7ba87a,974ccddfd718a06f889da2dcd58ebb6bc22c8dca,1616,https://github.com/FasterXML/jackson-databind/issues/1616
81,974ccddfd718a06f889da2dcd58ebb6bc22c8dca,029413a6e381bb04b7b0a420730d3119e9cc0961,1592,https://github.com/FasterXML/jackson-databind/issues/1592
82,dec4a483d9d70a8e7d14e28474058ef50df1204d,4a2b1ae08ded66b77e05bf8fa0ac8a2e8c60709d,1595,https://github.com/FasterXML/jackson-databind/issues/1595
83,edaa4ad8204dfda985d3c74ffe542c9eb67a201d,9a083ad56b20711eab368a7818fb079a870feb93,1629,https://github.com/FasterXML/jackson-databind/issues/1629
84,9b9e47b889751ed72154bbff11e8181089e88e78,1a0326fbc31d3d9f1e5145dc71b937820142d111,1647,https://github.com/FasterXML/jackson-databind/issues/1647
85,4b00ccc8ae9763c76e363621dc9ee4b8692d30dc,93f7e14d096181a251aae3355464d24bcd7677a5,1648,https://github.com/FasterXML/jackson-databind/issues/1648
86,93f7e14d096181a251aae3355464d24bcd7677a5,3d743477e1531cd3c4c041941f047eee5b040924,1647,https://github.com/FasterXML/jackson-databind/issues/1647
87,fe80e86551be38fccb1a983854925a78db6e845f,5a0ce57b5d3a6d30420267b56b3d2282c76df581,1657,https://github.com/FasterXML/jackson-databind/issues/1657
88,ce7d1c9abc7a8eb3bd882e700691ccb80491febc,f2c445d6d2de988531dcda25da81fda129bc53f2,1735,https://github.com/FasterXML/jackson-databind/issues/1735
89,6cd5be98485a5fe8920846bb0b47a0fec87113be,ddfddfba6414adbecaff99684ef66eebd3a92e92,1737,https://github.com/FasterXML/jackson-databind/issues/1737
90,467589680add00ab49108bbbe7db375d81a75837,a1404d5684783ccf28dc1b0a2791ce7c0c311907,1804,https://github.com/FasterXML/jackson-databind/issues/1804
91,a1404d5684783ccf28dc1b0a2791ce7c0c311907,dfaca81ae7a82b7c3018f265815e98a5138118f7,1809,https://github.com/FasterXML/jackson-databind/issues/1809
92,e8f043d1aac9b82eee907e0f0c3abbdea723a935,e865a7a4464da63ded9f4b1a2328ad85c9ded78b,1737,https://github.com/FasterXML/jackson-databind/issues/1737
93,d9bbae43dd474f51b01899bbd83116ab4e2b33ed,755e3bc0cbea30de0102f6a88519a0c34d571bbd,1872,https://github.com/FasterXML/jackson-databind/issues/1872
94,939e332d951822f451d307ac4fc394af659aa0c6,6799f8f10cc78e9af6d443ed6982d00a13f2e7d2,1931,https://github.com/FasterXML/jackson-databind/issues/1931
95,c5bfb9a191240fac1744d6569d48a52ebd53c3cf,18dc249e793b15e40e67753ea5e988bd428b1a92,1941,https://github.com/FasterXML/jackson-databind/issues/1941
96,31153568b58a29979dd0c416d14833886f9216a9,dd57a2dd576a77423553c197df109a5b60c1c669,2051,https://github.com/FasterXML/jackson-databind/issues/2051
97,dd57a2dd576a77423553c197df109a5b60c1c669,0e06d15b5ce1d5f16d8bcd69e2418c18009bc1c8,1991,https://github.com/FasterXML/jackson-databind/issues/1991
98,bf261d404c2f79fd3406237710d40ebb03c99d84,12f82c60782f05015336bb6305fd72c133a410b5,1328,https://github.com/FasterXML/jackson-databind/issues/1328
99,bc5e138dfaf572ea519cbfefe36a9bec8b017365,bc91126c55dc513735a2a95ace4c00a6021c76f4,2109,https://github.com/FasterXML/jackson-databind/issues/2109
100,fd522c58b94fa5646f56dabd6ef4e219e939100c,d98ae778876cddd5ed3eacab9e5daf55186ff483,2096,https://github.com/FasterXML/jackson-databind/issues/2096
101,63d48ff05508a5f52ff10035602f079d2f3390fb,644831ce403590db4dbeb8ee47adb3c393438fb2,2088,https://github.com/FasterXML/jackson-databind/issues/2088
102,940ebf42f2dd7aa0376c385fc5dcf0643e758f2e,323cd0b309697021f1883de1e53038d2d09fc160,2064,https://github.com/FasterXML/jackson-databind/issues/2064
103,323cd0b309697021f1883de1e53038d2d09fc160,f6cf1817509dc5ed61b9730c17abe492cc62b074,2128,https://github.com/FasterXML/jackson-databind/issues/2128
104,54c744c2c2007eb93dd756cc8581573c9bec97ac,83c7c4347055c3a70a3115fa106aa69c9cb56456,2167,https://github.com/FasterXML/jackson-databind/issues/2167
105,dccb9bcb3d175a1997921f75fd3ef8fce8989014,69903aeb290415809bfaf6a2e18ec6cb2141fc5a,2197,https://github.com/FasterXML/jackson-databind/issues/2197
106,1f437f242f6fba6dbd32a1fa78383c55fcc8bdf3,6ef86656aa504309ea3d89cf98ce45d11d6ea9c6,2189,https://github.com/FasterXML/jackson-databind/issues/2189
107,96ec23b2bb19b4d4b4530fee6ff08cd248d32a33,f3a1798076d9dc71883d317c8e97c4e033fcee98,2221,https://github.com/FasterXML/jackson-databind/issues/2221
108,6532c755438df3d8c9a17cc06148f1ab70dc38d8,e797b2271ab9a00b99694a963728f3835f31d1cf,2211,https://github.com/FasterXML/jackson-databind/issues/2211
109,a475c0d526ba9b8343e28ad9543a46005b0842b3,e287a62cd32832d5a9611d5b8f3bc06ec1310dc0,2230,https://github.com/FasterXML/jackson-databind/issues/2230
110,3e6524801d689c6875b861897f31411a7c04c6ab,83264a7e377bd3399f0b550460077959aaece16d,2265,https://github.com/FasterXML/jackson-databind/issues/2265
111,4b630c6e741782efdf560a0bd3b6b1d0de9da8c3,f36222e5c0b318e2b739e2b77b93c5d2c919413f,2303,https://github.com/FasterXML/jackson-databind/issues/2303
112,f36222e5c0b318e2b739e2b77b93c5d2c919413f,8bb7c9abca9a2e298a2436cb995ba1721e49de5c,2324,https://github.com/FasterXML/jackson-databind/issues/2324
