bug.id,revision.id.buggy,revision.id.fixed,report.id,report.url
18,678377a1e84797e74daf1f5eb835882af9b172dc,329cf9e8e643160e4da6fd8622aa5a3b3905fb69,MATH-867,https://issues.apache.org/jira/browse/MATH-867
19,abe53a537b4d19a878e8de3735393e0c4e85aa7e,b55e020684e54bd3d339572f1ef3543be360b6eb,MATH-865,https://issues.apache.org/jira/browse/MATH-865
20,ce118ef14a28d06f69b571186fdef6670c6d9bb5,abe53a537b4d19a878e8de3735393e0c4e85aa7e,MATH-864,https://issues.apache.org/jira/browse/MATH-864
21,8469bc496c0f6f629b0f6406e11bc8ad5a93b0b4,621bbb8fc7ef562d86e18bbc28c5d4f25a68b442,MATH-789,https://issues.apache.org/jira/browse/MATH-789
22,2d2912e4a1cca5b62d283390c5220ba560b902ae,66dece126a7a3130cc79b44e0527b8b5eea41bcc,MATH-859,https://issues.apache.org/jira/browse/MATH-859
23,ad923872f34675312d7ca774512d2e28e0052501,ac597cc1720cd06840486b309b6deefb09123982,MATH-855,https://issues.apache.org/jira/browse/MATH-855
24,04b34cc1a560fd334c5602c62fc6efdcb8f90581,350f726ce591004a795c3a241540887e79c3c7bc,MATH-855,https://issues.apache.org/jira/browse/MATH-855
25,91d24dcb6f558fdbd0e75875ade025ce81f26c90,7994d3ee9d49098dcffb0c5470714076305e38cf,MATH-844,https://issues.apache.org/jira/browse/MATH-844
26,63a48705a496bf2506121dcddbd8cac2a78f877c,d7c0f27e9fac104f613dcb672c243d3dc7eaf655,MATH-836,https://issues.apache.org/jira/browse/MATH-836
27,a49e443c44766df45d254e13bea377d4133f5ee6,63a48705a496bf2506121dcddbd8cac2a78f877c,MATH-835,https://issues.apache.org/jira/browse/MATH-835
28,107d7f3ea8db440cb2f0a9d626c87a34ad061bae,a49e443c44766df45d254e13bea377d4133f5ee6,MATH-828,https://issues.apache.org/jira/browse/MATH-828
29,6ffc68337fb475d9423ba028e5b4caf78dd805ce,069590396c90a47773dce88316d3eca2c7862a14,MATH-803,https://issues.apache.org/jira/browse/MATH-803
30,a40ad8af53e6607a1dec7364cb9fdca03ac44b59,33169dcf75724f6190b5c14148553b52899936e0,MATH-790,https://issues.apache.org/jira/browse/MATH-790
31,282f7175a4d8944e4744cdc8307e58b1efd19e72,3a08bfa6d8f4260c133d2b0054c0e4cad592b03c,MATH-718,https://issues.apache.org/jira/browse/MATH-718
32,8f423828e0d9f34896f87d803c559adf2d953f30,dd6cefb0ccb596d0597e2a9991766e109153ab25,MATH-780,https://issues.apache.org/jira/browse/MATH-780
33,450456208cf75b865fd3c0878b6b4f70f6b329b1,3c4cb189cc91c5ca78cab3ba95dc82bee715d39a,MATH-781,https://issues.apache.org/jira/browse/MATH-781
34,0d61a96330afa923801c585c7d60be48b26e99b2,ebadb558aaac32dd82e1355a915d42c521a3e740,MATH-779,https://issues.apache.org/jira/browse/MATH-779
35,c016eb832b7ceedadcce85fb8fc7864611d7a0ef,b9ca51f09f38e5a4d73bcdafd09080c91670379c,MATH-776,https://issues.apache.org/jira/browse/MATH-776
36,57a0248da2129e0a2244385a4574d7434682f3f0,8a83581eaf0fb46000ffe3093b8b4152dcc18b91,MATH-744,https://issues.apache.org/jira/browse/MATH-744
37,7dc0c33e7c50bbfe160f72cdc71ea18ae731eaea,95d15eff45cfcf40871d950c8ffecba2d95d63f9,MATH-722,https://issues.apache.org/jira/browse/MATH-722
38,d277738885e78a9339f12ebf10c3c26eb538c1cf,0093f7b0a2a9e06ec5b5e1e551676269171c3e3d,MATH-728,https://issues.apache.org/jira/browse/MATH-728
39,ead76ad6aceb93de5bcef423ace01650f0558804,d277738885e78a9339f12ebf10c3c26eb538c1cf,MATH-727,https://issues.apache.org/jira/browse/MATH-727
40,b241c3962faa9b71726ce47d9315c2af0d5c8ad7,faa7785779c79578e38336853cb9de5abfae4813,MATH-716,https://issues.apache.org/jira/browse/MATH-716
41,d099c7c3436bd43094e7b3087c64e0552cfbec5b,3f645310b52358ebdd36e8afa0f8ee98aadfabdd,MATH-704,https://issues.apache.org/jira/browse/MATH-704
42,f14fdb5447f4ed1e103db2cecc148f391294f342,f656676e3a9a9611c368d1da462ed0ce5c93308d,MATH-713,https://issues.apache.org/jira/browse/MATH-713
43,92790191d091c7d01e8f227def0ce168497b5b49,118f0cc0856afa4c61113fe5a742d11bc35a34d1,MATH-691,https://issues.apache.org/jira/browse/MATH-691
44,3e6a8820703bbdeb97825db66daecf5c4410bde6,7980a24266d463bacc8f1271a83865a7d5638891,MATH-695,https://issues.apache.org/jira/browse/MATH-695
45,004b8958d7dcf5e6054400a154b82d993b63d93b,5e6389761c6575f815a5ac91a22c4ecc48596729,MATH-679,https://issues.apache.org/jira/browse/MATH-679
46,32b0f7336b7627bc6e471a1091dfb2712b613eee,97b440fc8e6ce8129bc2c32f23ac4d43a5d012fa,MATH-657,https://issues.apache.org/jira/browse/MATH-657
47,6a895ec220feeae0a8798169290c8777ab4fddfc,32b0f7336b7627bc6e471a1091dfb2712b613eee,MATH-657,https://issues.apache.org/jira/browse/MATH-657
48,f78206e0658d13a73f6776779139b3ee5bd62528,c0b4954297ce01b64487c09a1dcfcc0124f7053b,MATH-631,https://issues.apache.org/jira/browse/MATH-631
49,7c6dd40b330d85ae718e867c4d5cee0b1c4f317b,6983d81680483705c0e2cf4d62b15feba4e6e3ab,MATH-645,https://issues.apache.org/jira/browse/MATH-645
50,565b6b527fd62a97fb9f8ded6c75b97f595cb33f,ebc61de97f41e6beabb07c8418dc1ab2cf5e5ce3,MATH-631,https://issues.apache.org/jira/browse/MATH-631
51,d451a1fb921f7dec1bde47a05a37fbed4df5a1ba,334c01e6eba6ef9ce263577f63f2094fc98c2c81,MATH-631,https://issues.apache.org/jira/browse/MATH-631
52,3defe7345d95fc5d4741b1990d1a5debd2800d8d,8b41800046f1d336865b48ea4bc65522ebb3e6ea,MATH-639,https://issues.apache.org/jira/browse/MATH-639
53,fe761c28ceca03d859ec34273798d67d85bd704b,2123f7805b1b7aa7f6651f96342e7ef188ff763e,MATH-618,https://issues.apache.org/jira/browse/MATH-618
54,1df5ae529c2e21a9ba87ba8a2701994a4c6a3d75,ec6dbad43a1f82f61ec6dbd43fd7766e92762e52,MATH-567,https://issues.apache.org/jira/browse/MATH-567
55,ba0cf0e41b9d170d649f567fe8c65895eac182c8,fbbb96eb1784f1e7f8ac1ffc5c66fffa227206b2,MATH-554,https://issues.apache.org/jira/browse/MATH-554
56,3f53445d1173ae53cf07d056f8b6cbf5dc5afff0,368f17d194d3d03c73cc459f1af6fcc1a1b7d598,MATH-552,https://issues.apache.org/jira/browse/MATH-552
57,35a0923edfe498c58bfb1e86099fed85fde0c353,b6bf8f418ade5fc981f66109c0a2e5af512ac9c0,MATH-546,https://issues.apache.org/jira/browse/MATH-546
58,73a227619d6671f69f9dcfb614f1b6abd83e2d62,26a610776cefacb898994e8e4ea493b6b1263022,MATH-519,https://issues.apache.org/jira/browse/MATH-519
59,30d4ad86064c749ced4579cb5602f90c1d7ac80c,6d6649ef6932053a9cb1854cec65b60b1e445999,MATH-482,https://issues.apache.org/jira/browse/MATH-482
60,0615bf8dc027bc72f1bda3395a640f5bd96b99a1,5fe9b36c454f8a38416a96455da6ffeadbbe8a37,MATH-414,https://issues.apache.org/jira/browse/MATH-414
61,0b7b9257fba7f77bda69f004bcea11c1ee9707ae,4cc9a49db12026d043824fbad036918189b43fe8,MATH-349,https://issues.apache.org/jira/browse/MATH-349
62,8232bfbdedede1e3cc875b3164eda6ad37c19b63,51aa6e6ca29a8265784c037bc3a42455329ee4ab,MATH-413,https://issues.apache.org/jira/browse/MATH-413
63,9f631fecc80e69a15db3f92e3301fed9836ec8e3,495f04bcda902b73118cc6b30afd36465762b259,MATH-370,https://issues.apache.org/jira/browse/MATH-370
64,31fef8fab1db1629eda5a118ad8669acee10f4f7,784e4f69ec67d511a0620a2b030688f186ebb959,MATH-405,https://issues.apache.org/jira/browse/MATH-405
65,b3777d116ef961d0f1f3bb5575e3856668e48d81,c640932de203b33683679879cdf4b1b637d473d3,MATH-377,https://issues.apache.org/jira/browse/MATH-377
66,7572385a7e595c72856124485f1ec088df929975,962315ba9322bb96d5b1941c4272501cc7cc050e,MATH-395,https://issues.apache.org/jira/browse/MATH-395
67,1a637a4458443361f50b77b085bda23162ddf818,d4b02f6a3a90cb468731d6156d571d284bd070b1,MATH-393,https://issues.apache.org/jira/browse/MATH-393
68,24e05bf7e94edc4eca020a685010246b8b7788d1,24218a5278ca3d99c209efc990d16048e29c8536,MATH-362,https://issues.apache.org/jira/browse/MATH-362
69,eb74f8f418f9da4adb52628fe775022efc4b0467,bb005b56ca0739c4c212804ba7a483c8164e78f1,MATH-371,https://issues.apache.org/jira/browse/MATH-371
70,58f8b21d3587e1419f0a421731280f84a8c0afe4,f4a4464beea8118386b84bace4b08e6c16443dab,MATH-369,https://issues.apache.org/jira/browse/MATH-369
71,7d81702ace2819d326bbe49c8249cae60850cc0c,061f50175cf7047856a934f9a827dbe6fd818334,MATH-358,https://issues.apache.org/jira/browse/MATH-358
72,f6dd42b4fc01d1bef5392b6f19b6bcbafee27637,a0b4b4b79865987b93cea23a9a81a63d6a020351,MATH-344,https://issues.apache.org/jira/browse/MATH-344
73,05361c5a3409a9ca8e4e3438eb87d1cd55b713a8,f6dd42b4fc01d1bef5392b6f19b6bcbafee27637,MATH-343,https://issues.apache.org/jira/browse/MATH-343
74,e00564e3b7f437b0771eedd72d24082e8219a077,8dd2239074e3e1bbadc9f6ce55cd2c2b02a7c9fc,MATH-338,https://issues.apache.org/jira/browse/MATH-338
75,b2f3f6db411099f91a5436a4f88344ccc1f8d166,6dd3724b9b5e29a9bd9f404d28d0cf6d43ccfe95,MATH-329,https://issues.apache.org/jira/browse/MATH-329
76,81ae49bafe9c051390770af601265aec462fc254,b2f3f6db411099f91a5436a4f88344ccc1f8d166,MATH-320,https://issues.apache.org/jira/browse/MATH-320
77,3c122e41b14ccc72b3952b6ac5a13801962f5438,ce185345fa26d4f96979cbebfbb0e9def817305f,MATH-326,https://issues.apache.org/jira/browse/MATH-326
78,335572b99ea84b7b0665e6a818cba41e34f97203,f7c0b403d2585912e40b471cf83ac1d72cdd459b,MATH-322,https://issues.apache.org/jira/browse/MATH-322
79,9e6576e7cd4ad17185c5102fd3c6f9f9a6941ed4,ef9b639afc3dd8d1c35eab23cc9cb6b3a6a2c858,MATH-305,https://issues.apache.org/jira/browse/MATH-305
80,c78a0e3b003ac36d57a3c895fc8240ef66546a56,83f18d5299fbadf91ec792c95ee96bcd916ca9af,MATH-318,https://issues.apache.org/jira/browse/MATH-318
81,0596e3145c1a8a9c42185fe688c42b0830b64516,c78a0e3b003ac36d57a3c895fc8240ef66546a56,MATH-308,https://issues.apache.org/jira/browse/MATH-308
82,dbdff0758b40601238e88b2cffbf7ceb58ed8977,38983e820763c882e778c7d5c68b673fb45a210e,MATH-288,https://issues.apache.org/jira/browse/MATH-288
83,3f9613be384701c1ae4f249a7f65470824d0c451,dbdff0758b40601238e88b2cffbf7ceb58ed8977,MATH-286,https://issues.apache.org/jira/browse/MATH-286
84,9cb0ca6b0fa639d30d9070f422de5a59c61eb86c,8fe6a83eb60b7b16cac065b68e60c637d64d5932,MATH-283,https://issues.apache.org/jira/browse/MATH-283
85,26281773d85fa96594c16aee56e36805f3254064,b9d8c68e2f5f7f3a13773140a7ee4bf62972f17c,MATH-280,https://issues.apache.org/jira/browse/MATH-280
86,59434c2dce49e0104b4c7d51b7502e4eae7d2773,6b547ba222e6d70b0351cfd354e1d3497da9e24f,MATH-274,https://issues.apache.org/jira/browse/MATH-274
87,10cdc1066f9ae92219382bee25aeeac724298bc9,59434c2dce49e0104b4c7d51b7502e4eae7d2773,MATH-273,https://issues.apache.org/jira/browse/MATH-273
88,ca9d46257a9d4026d790adec555096d453e3f629,ed813abf79e11a2c7ab7f2368acf8f3174db80e5,MATH-272,https://issues.apache.org/jira/browse/MATH-272
89,aa13ac4d77bed5c1c8b8394ea92c48aeb75277d0,392e2c455c04985e9e55257ad04951307ffddb38,MATH-259,https://issues.apache.org/jira/browse/MATH-259
90,04d470232ee8de204fad5d0339c32d646be3a5c5,aa13ac4d77bed5c1c8b8394ea92c48aeb75277d0,MATH-259,https://issues.apache.org/jira/browse/MATH-259
91,312b1ca42eb094de32a1a5cc961c9cb7e11d015e,99b46033f5ac900f7771305f6f0b0fe8c259e318,MATH-252,https://issues.apache.org/jira/browse/MATH-252
92,e8cfb4889e0bc0f9062d45068448a5e468f8203c,944446a1a8a3004ddd81298e0e922e4d47b99997,MATH-241,https://issues.apache.org/jira/browse/MATH-241
93,89db6968bc088e8ad3b74dda22ef08acdbf172b0,e4886c0a39944ba9fb7a2175cb2d1026747910e1,MATH-240,https://issues.apache.org/jira/browse/MATH-240
94,4564adbf19ebc6da19befcc7dbef310a00b4de13,dabf3a5beb9ab697d570154b9961078a8586c787,MATH-238,https://issues.apache.org/jira/browse/MATH-238
95,e1e21f2f6895333304f6efe8272549d32ede20be,dbd8ffb54f72f45acc644f1f16709dd549d0cfc9,MATH-227,https://issues.apache.org/jira/browse/MATH-227
96,a48a97b37fa591427f95e158beb33031daf06196,94cf29c4e3b6a7f37ad9d85ba572409691ed7f23,MATH-221,https://issues.apache.org/jira/browse/MATH-221
97,0010754c0b2eb5a5dc490acdf4f4948330363e23,f11d7217fd977897eb3ef6c443770795f947599c,MATH-204,https://issues.apache.org/jira/browse/MATH-204
98,87e066ad31da8a3f92754e60cbd7b02a435d6188,6f4e48d42aa880e7ba49ff651aa701313e1aec31,MATH-209,https://issues.apache.org/jira/browse/MATH-209
99,39a80bf2cda13f28b3430733e645b7fd13bb92ba,8bf548c5e83e067503d10f304d9f855ced1a449c,MATH-243,https://issues.apache.org/jira/browse/MATH-243
100,b736c8bda6122b7f9f69cf0f52d80a23c3910bd8,2c443ab8b0efce5485f63eed62213091a188c993,MATH-200,https://issues.apache.org/jira/browse/MATH-200
101,07b329c5fd484d63106bf80c155bbbbbfb3b241e,cd5f65c4c7bd17d81ecb3924f444f2078a3ff580,MATH-198,https://issues.apache.org/jira/browse/MATH-198
102,fb4949bd078ab201835dc932eec27557f0b9102a,a3dc59a94da24e46c252453f08c4b4b4a91c3ce7,MATH-175,https://issues.apache.org/jira/browse/MATH-175
103,13eb8cca1711cb01e6d95fe86906a9a8be18aee4,b8b6c66e1caceb44ce7250c999e63a12659a45e4,MATH-167,https://issues.apache.org/jira/browse/MATH-167
104,5bc120c5dff3cdc44f9168800a9d0a1fa538e44d,35414bc4f4ef03ef12e99c027398e5dc84682a9e,MATH-166,https://issues.apache.org/jira/browse/MATH-166
105,00b139a1c49c230bfb7b0f1ec5b8c22d560d3447,075008dcd42adcc6924d048a376e611f9219e52b,MATH-85,https://issues.apache.org/jira/browse/MATH-85
106,445d94e08d2e81d972f2ecbf85aaa52304f36e4d,9ebfb870a2edb2fbf2741928efc53c2deb352e90,MATH-60,https://issues.apache.org/jira/browse/MATH-60
