bug.id,revision.id.buggy,revision.id.fixed,report.id,report.url
20,98610b68e93e75a5b1db2687894bb30ff2b09c90,7616cd17d5e1dc7c3dee080c6969183821d4797a,92,https://github.com/mockito/mockito/issues/92
21,c03a47fb2d3d4df94ba608c26a0a7570798b3611,8912aa176ea8414c2fc57df0d9b030b918630e9f,92,https://github.com/mockito/mockito/issues/92
22,920ec4c3efe3133aa5009fcc9757a3cd07c5ac02,d0c872e4b0837aef1e1635bf5f15d33c3d8d9698,484,https://github.com/mockito/mockito/issues/484
23,c17169c2cbb0b3d055d64ec2c4859122ca919c42,82935114a09390cbab0c6b6df9b6fd6788bf55d9,399,https://github.com/mockito/mockito/issues/399
24,585b06d890b5e78857a5c5d5a2301065c2cac08b,c17169c2cbb0b3d055d64ec2c4859122ca919c42,467,https://github.com/mockito/mockito/issues/467
25,d8b18f2e77c3f352677a6993225c4333b98d0481,a6ccf070a267e0a165b8efaaefa8938e787bb6a0,230,https://github.com/mockito/mockito/issues/230
26,41441c6b00e64c9f1f1275ff01a0ac4f7c4ae13e,af44738c7de74f24e37ea0c1242e73b07c3f4362,352,https://github.com/mockito/mockito/issues/352
27,19ade1ff81503b05a34ba8fff4ee9c9b63860587,a8ec4fa290bc1cdde060218d6bb811ac1fa6da6f,282,https://github.com/mockito/mockito/issues/282
28,7639f331b8c002647dd02f914bbd3f3203832cb9,0464f5657dc8c76a4ff209a2cf7fd6312885cdc3,236,https://github.com/mockito/mockito/issues/236
29,df41fbe00b1300cfe5076bb4e9242214fbe677f9,918f0a5aed6454b307004b6c9c86afc8e96353ff,229,https://github.com/mockito/mockito/issues/229
30,62b6bdf44baeee172b2b1684835fb995bad2a47d,3c924f80a4db3692a13341f0da4517052ab77a2a,225,https://github.com/mockito/mockito/issues/225
31,81a380951402d2a158af115ed616ab36e94793b8,62b6bdf44baeee172b2b1684835fb995bad2a47d,225,https://github.com/mockito/mockito/issues/225
32,d973b6f4fd6aad3b17a1758c920a3b962269b2ba,4f7060cc54bb50292ccfbf3b9fca27f0282abf51,216,https://github.com/mockito/mockito/issues/216
33,57bafd2c3ad7db992667b7f9d56dfe9aca0d82f4,5cb37751c0aba81d025dc5fe4f2f9a3bf86cc958,200,https://github.com/mockito/mockito/issues/200
34,0ebc2ea06b5abdb441a57a8e0f01305a7839c3d9,e8cebe01abae49a09aadd6a26c6f7e2f90e5e772,157,https://github.com/mockito/mockito/issues/157
35,bff7ae0f4db9c5c0f7bfcdd3a47d4fa0fdaa1232,27a2f515197d4688c4df82afb791bf8ce20a5504,98,https://github.com/mockito/mockito/issues/98
36,ecbd951497132c68dd2b264d7014251e33acba92,84c142f56fe971ed52ecfe42b42bc0aa7bef8354,140,https://github.com/mockito/mockito/issues/140
37,3b603ebf4bd3b416a2a00b7729233ae44ec75943,c0222c2dbfbd2b053961a46e4c2a3973aec55a75,140,https://github.com/mockito/mockito/issues/140
38,a663d2fe76bf1ff54bbe59bddcb52f9badec3f2a,c1f2c4e6b5bab4cfc004f22999e11e8ac140d377,79,https://github.com/mockito/mockito/issues/79
